date,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,AQI,AQI_Explained
2019-06-01,27.0,20.0,0.0,14.0,6.0,0.0,17.0,24.0,24.0,23.0,10.0,39.0,70.0,0.0,1010.0,27.0,20.0,115.0,9.0,253.0,Very unhealthy
2019-06-02,28.0,20.0,0.0,14.0,6.0,0.0,18.0,25.0,25.0,24.0,12.0,28.0,72.0,0.0,1007.0,28.0,10.0,132.0,10.0,175.0,Unhealthy
2019-06-03,29.0,20.0,0.0,14.0,7.0,0.0,19.0,26.0,26.0,25.0,17.0,5.0,71.0,0.0,1007.0,29.0,10.0,129.0,14.0,213.0,Very unhealthy
2019-06-04,33.0,22.0,0.0,13.4,6.0,6.0,21.0,29.0,29.0,27.0,14.0,33.0,76.0,0.1,1008.0,33.0,9.0,121.0,11.0,240.0,Very unhealthy
2019-06-05,32.0,22.0,0.0,14.0,7.0,13.0,21.0,29.0,29.0,26.0,22.0,18.0,75.0,0.0,1009.0,32.0,10.0,126.0,17.0,304.0,Hazardous
2019-06-06,33.0,24.0,0.0,8.8,6.0,21.0,21.0,30.0,30.0,28.0,38.0,69.0,71.0,0.3,1004.0,33.0,10.0,192.0,27.0,177.0,Unhealthy
2019-06-07,30.0,23.0,0.0,14.1,7.0,28.0,16.0,27.0,27.0,26.0,19.0,14.0,58.0,0.0,1009.0,30.0,10.0,220.0,16.0,150.0,Unhealthy for sensitive groups
2019-06-08,29.0,21.0,0.0,14.1,7.0,36.0,17.0,26.0,26.0,25.0,15.0,6.0,64.0,0.0,1008.0,29.0,10.0,122.0,13.0,183.0,Unhealthy
2019-06-09,31.0,22.0,0.0,14.1,7.0,44.0,19.0,28.0,28.0,25.0,15.0,20.0,71.0,0.0,1004.0,31.0,15.0,129.0,13.0,177.0,Unhealthy
2019-06-10,30.0,22.0,0.0,12.2,6.0,51.0,21.0,28.0,28.0,26.0,14.0,60.0,74.0,3.1,1004.0,30.0,19.0,118.0,11.0,300.0,Very unhealthy
2019-06-11,29.0,23.0,0.0,14.1,7.0,59.0,17.0,27.0,27.0,26.0,14.0,20.0,62.0,0.0,1008.0,29.0,15.0,47.0,12.0,210.0,Very unhealthy
2019-06-12,27.0,21.0,0.0,14.1,6.0,66.0,16.0,25.0,25.0,23.0,14.0,36.0,64.0,0.0,1010.0,27.0,15.0,126.0,12.0,137.0,Unhealthy for sensitive groups
2019-06-13,22.0,21.0,0.0,8.8,5.0,74.0,17.0,21.0,23.0,21.0,19.0,70.0,76.0,11.9,1008.0,22.0,18.0,121.0,15.0,167.0,Unhealthy
2019-06-14,28.0,20.0,0.0,14.1,7.0,81.0,15.0,24.0,24.0,24.0,14.0,31.0,59.0,0.0,1006.0,28.0,20.0,44.0,12.0,150.0,Unhealthy for sensitive groups
2019-06-15,34.0,23.0,0.0,14.1,7.0,89.0,15.0,28.0,28.0,28.0,10.0,10.0,50.0,0.0,1006.0,34.0,20.0,200.0,9.0,313.0,Hazardous
2019-06-16,32.0,26.0,0.0,14.5,7.0,96.0,16.0,29.0,29.0,29.0,14.0,23.0,49.0,0.0,1008.0,32.0,20.0,136.0,11.0,332.0,Hazardous
2019-06-17,29.0,26.0,0.0,14.5,7.0,100.0,16.0,28.0,28.0,27.0,22.0,37.0,50.0,0.0,1010.0,29.0,19.0,162.0,17.0,223.0,Very unhealthy
2019-06-18,23.0,22.0,0.0,9.1,5.0,89.0,21.0,25.0,25.0,23.0,20.0,98.0,87.0,31.0,1007.0,23.0,10.0,196.0,15.0,138.0,Unhealthy for sensitive groups
2019-06-19,29.0,19.0,0.0,10.1,6.0,81.0,21.0,26.0,26.0,24.0,10.0,65.0,78.0,0.0,1006.0,29.0,11.0,179.0,8.0,227.0,Very unhealthy
2019-06-20,25.0,22.0,0.0,9.1,5.0,73.0,20.0,25.0,25.0,23.0,16.0,88.0,82.0,1.6,1006.0,25.0,10.0,117.0,13.0,173.0,Unhealthy
2019-06-21,23.0,22.0,0.0,9.1,5.0,66.0,21.0,25.0,25.0,23.0,16.0,87.0,87.0,5.4,1005.0,23.0,8.0,76.0,12.0,140.0,Unhealthy for sensitive groups
2019-06-22,29.0,21.0,0.0,14.5,7.0,58.0,19.0,27.0,27.0,25.0,11.0,21.0,67.0,0.0,1006.0,29.0,10.0,59.0,10.0,220.0,Very unhealthy
2019-06-23,29.0,22.0,0.0,14.5,7.0,51.0,17.0,26.0,26.0,24.0,13.0,32.0,66.0,0.0,1008.0,29.0,10.0,56.0,11.0,203.0,Very unhealthy
2019-06-24,26.0,22.0,0.0,12.3,5.0,43.0,17.0,26.0,26.0,24.0,19.0,52.0,68.0,0.0,1011.0,26.0,10.0,122.0,16.0,257.0,Very unhealthy
2019-06-25,26.0,22.0,0.0,10.2,5.0,36.0,19.0,26.0,26.0,24.0,22.0,69.0,74.0,0.4,1010.0,26.0,9.0,125.0,18.0,125.0,Unhealthy for sensitive groups
2019-06-26,26.0,21.0,0.0,9.1,5.0,28.0,20.0,25.0,25.0,23.0,13.0,93.0,84.0,31.0,1005.0,26.0,9.0,105.0,10.0,143.0,Unhealthy for sensitive groups
2019-06-27,30.0,23.0,0.0,12.3,6.0,21.0,21.0,28.0,28.0,26.0,9.0,51.0,75.0,0.1,1002.0,30.0,10.0,117.0,8.0,237.0,Very unhealthy
2019-06-28,34.0,24.0,0.0,14.5,8.0,13.0,23.0,33.0,33.0,29.0,14.0,23.0,72.0,0.0,1000.0,34.0,10.0,141.0,11.0,280.0,Very unhealthy
2019-06-29,31.0,28.0,0.0,9.1,6.0,6.0,25.0,35.0,35.0,29.0,11.0,67.0,77.0,3.1,998.0,31.0,10.0,221.0,9.0,277.0,Very unhealthy
2019-06-30,31.0,25.0,0.0,9.1,6.0,0.0,24.0,32.0,32.0,28.0,8.0,88.0,81.0,29.2,1001.0,31.0,8.0,220.0,5.0,153.0,Unhealthy
2019-07-01,33.0,24.0,0.0,9.1,6.0,0.0,22.0,31.0,31.0,28.0,15.0,81.0,72.0,16.8,1005.0,33.0,9.0,75.0,10.0,125.0,Unhealthy for sensitive groups
2019-07-02,26.0,23.0,0.0,9.0,5.0,0.0,21.0,27.0,27.0,24.0,16.0,79.0,83.0,34.7,1008.0,26.0,8.0,88.0,12.0,133.0,Unhealthy for sensitive groups
2019-07-03,26.0,22.0,0.0,10.1,6.0,2.0,22.0,27.0,27.0,25.0,18.0,79.0,84.0,4.1,1006.0,26.0,10.0,78.0,14.0,197.0,Unhealthy
2019-07-04,31.0,23.0,0.0,13.4,6.0,9.0,19.0,28.0,28.0,26.0,11.0,33.0,68.0,0.0,1006.0,31.0,10.0,102.0,9.0,270.0,Very unhealthy
2019-07-05,31.0,21.0,0.0,11.2,5.0,16.0,19.0,27.0,27.0,25.0,15.0,56.0,70.0,8.0,1003.0,31.0,9.0,111.0,12.0,253.0,Very unhealthy
2019-07-06,30.0,25.0,0.0,14.5,7.0,24.0,21.0,29.0,29.0,27.0,18.0,16.0,71.0,1.2,1000.0,30.0,10.0,139.0,15.0,257.0,Very unhealthy
2019-07-07,35.0,25.0,0.0,12.3,7.0,31.0,22.0,33.0,33.0,30.0,16.0,44.0,65.0,6.4,1001.0,35.0,9.0,230.0,13.0,220.0,Very unhealthy
2019-07-08,33.0,26.0,0.0,13.4,6.0,38.0,21.0,31.0,31.0,29.0,12.0,29.0,61.0,0.2,1004.0,33.0,10.0,197.0,10.0,312.0,Hazardous
2019-07-09,24.0,22.0,0.0,9.0,5.0,45.0,21.0,26.0,26.0,24.0,19.0,93.0,85.0,12.8,1003.0,24.0,9.0,80.0,14.0,138.0,Unhealthy for sensitive groups
2019-07-10,26.0,18.0,0.0,9.0,5.0,53.0,20.0,26.0,26.0,24.0,11.0,90.0,79.0,7.9,1003.0,26.0,9.0,45.0,8.0,150.0,Unhealthy for sensitive groups
2019-07-11,30.0,23.0,0.0,13.4,6.0,60.0,21.0,29.0,29.0,26.0,9.0,41.0,73.0,0.8,1008.0,30.0,10.0,135.0,7.0,312.0,Hazardous
2019-07-12,28.0,23.0,0.0,10.1,6.0,67.0,23.0,28.0,28.0,26.0,13.0,75.0,83.0,5.2,1006.0,28.0,10.0,105.0,10.0,223.0,Very unhealthy
2019-07-13,24.0,18.0,0.0,8.8,5.0,74.0,21.0,25.0,25.0,23.0,15.0,100.0,88.0,38.3,1002.0,24.0,7.0,63.0,12.0,138.0,Unhealthy for sensitive groups
2019-07-14,30.0,23.0,0.0,14.0,7.0,82.0,21.0,28.0,28.0,26.0,10.0,45.0,74.0,0.0,1004.0,30.0,10.0,87.0,8.0,223.0,Very unhealthy
2019-07-15,31.0,24.0,0.0,14.0,7.0,89.0,22.0,30.0,30.0,27.0,14.0,19.0,75.0,0.0,1005.0,31.0,10.0,121.0,11.0,173.0,Unhealthy
2019-07-16,28.0,24.0,0.0,8.5,6.0,96.0,23.0,29.0,29.0,26.0,18.0,90.0,84.0,0.3,1007.0,28.0,10.0,100.0,14.0,133.0,Unhealthy for sensitive groups
2019-07-17,30.0,26.0,0.0,13.3,6.0,100.0,24.0,32.0,32.0,28.0,28.0,55.0,79.0,0.0,1006.0,30.0,10.0,136.0,21.0,163.0,Unhealthy
2019-07-18,32.0,26.0,0.0,9.7,7.0,89.0,25.0,34.0,34.0,29.0,19.0,67.0,78.0,1.2,1003.0,32.0,10.0,98.0,15.0,112.0,Unhealthy for sensitive groups
2019-07-19,32.0,27.0,0.0,8.5,6.0,82.0,23.0,33.0,33.0,29.0,20.0,90.0,74.0,0.5,999.0,32.0,10.0,118.0,16.0,138.0,Unhealthy for sensitive groups
2019-07-20,32.0,26.0,0.0,10.9,7.0,75.0,23.0,33.0,33.0,29.0,13.0,67.0,71.0,0.1,1002.0,32.0,10.0,261.0,10.0,177.0,Unhealthy
2019-07-21,35.0,28.0,0.0,12.1,7.0,67.0,25.0,37.0,37.0,31.0,13.0,39.0,72.0,7.6,1004.0,35.0,9.0,112.0,10.0,270.0,Very unhealthy
2019-07-22,35.0,28.0,0.0,13.5,7.0,60.0,25.0,37.0,37.0,31.0,16.0,29.0,74.0,0.1,1003.0,35.0,10.0,160.0,13.0,237.0,Very unhealthy
2019-07-23,35.0,28.0,0.0,13.5,8.0,53.0,24.0,37.0,37.0,31.0,19.0,14.0,67.0,0.0,1002.0,35.0,10.0,180.0,15.0,177.0,Unhealthy
2019-07-24,36.0,30.0,0.0,10.9,7.0,46.0,25.0,40.0,40.0,33.0,15.0,44.0,67.0,2.6,1002.0,36.0,10.0,192.0,12.0,237.0,Very unhealthy
2019-07-25,37.0,31.0,0.0,12.1,7.0,38.0,25.0,41.0,41.0,33.0,14.0,37.0,63.0,1.0,1004.0,37.0,10.0,209.0,11.0,270.0,Very unhealthy
2019-07-26,37.0,31.0,0.0,12.1,8.0,31.0,25.0,42.0,42.0,34.0,11.0,40.0,62.0,1.5,1003.0,37.0,10.0,199.0,9.0,311.0,Hazardous
2019-07-27,34.0,31.0,0.0,10.8,7.0,24.0,25.0,39.0,39.0,32.0,13.0,56.0,69.0,1.0,1003.0,34.0,10.0,168.0,10.0,277.0,Very unhealthy
2019-07-28,34.0,29.0,0.0,13.4,8.0,16.0,25.0,37.0,37.0,31.0,25.0,30.0,68.0,0.0,1005.0,34.0,10.0,164.0,19.0,167.0,Unhealthy
2019-07-29,35.0,29.0,0.0,13.4,8.0,9.0,25.0,38.0,38.0,32.0,25.0,6.0,68.0,0.0,1006.0,35.0,10.0,168.0,19.0,123.0,Unhealthy for sensitive groups
2019-07-30,36.0,29.0,0.0,13.4,8.0,2.0,25.0,39.0,39.0,32.0,19.0,8.0,66.0,0.0,1006.0,36.0,10.0,173.0,15.0,125.0,Unhealthy for sensitive groups
2019-07-31,34.0,29.0,0.0,13.4,8.0,0.0,24.0,37.0,37.0,31.0,23.0,5.0,69.0,0.0,1007.0,34.0,10.0,160.0,19.0,112.0,Unhealthy for sensitive groups
2019-08-01,33.0,28.0,0.0,13.4,8.0,0.0,24.0,36.0,36.0,30.0,27.0,9.0,70.0,0.0,1008.0,33.0,10.0,150.0,21.0,112.0,Unhealthy for sensitive groups
2019-08-02,33.0,28.0,0.0,13.4,8.0,5.0,24.0,35.0,35.0,30.0,23.0,16.0,71.0,0.0,1008.0,33.0,10.0,138.0,19.0,112.0,Unhealthy for sensitive groups
2019-08-03,33.0,28.0,0.0,8.3,7.0,12.0,24.0,35.0,35.0,30.0,21.0,68.0,70.0,5.0,1007.0,33.0,10.0,101.0,16.0,138.0,Unhealthy for sensitive groups
2019-08-04,33.0,28.0,0.0,13.3,7.0,20.0,25.0,36.0,36.0,30.0,21.0,45.0,73.0,0.1,1006.0,33.0,9.0,125.0,17.0,125.0,Unhealthy for sensitive groups
2019-08-05,33.0,28.0,0.0,13.3,7.0,27.0,24.0,35.0,35.0,30.0,22.0,37.0,72.0,0.2,1006.0,33.0,10.0,126.0,17.0,125.0,Unhealthy for sensitive groups
2019-08-06,34.0,27.0,0.0,13.3,8.0,34.0,24.0,35.0,35.0,30.0,16.0,21.0,69.0,0.0,1005.0,34.0,10.0,119.0,13.0,137.0,Unhealthy for sensitive groups
2019-08-07,33.0,27.0,0.0,13.3,8.0,42.0,24.0,35.0,35.0,30.0,17.0,26.0,71.0,0.0,1004.0,33.0,10.0,124.0,14.0,193.0,Unhealthy
2019-08-08,35.0,28.0,0.0,12.0,7.0,49.0,25.0,37.0,37.0,31.0,21.0,56.0,71.0,1.0,1003.0,35.0,10.0,100.0,17.0,125.0,Unhealthy for sensitive groups
2019-08-09,32.0,25.0,0.0,8.3,7.0,56.0,24.0,34.0,34.0,29.0,42.0,79.0,75.0,27.5,999.0,32.0,9.0,70.0,28.0,138.0,Unhealthy for sensitive groups
2019-08-10,31.0,23.0,0.0,8.3,6.0,63.0,25.0,32.0,32.0,27.0,61.0,94.0,82.0,89.1,986.0,31.0,7.0,102.0,40.0,150.0,Unhealthy for sensitive groups
2019-08-11,31.0,23.0,0.0,9.5,6.0,71.0,24.0,32.0,32.0,28.0,37.0,75.0,78.0,24.0,989.0,31.0,8.0,232.0,28.0,162.0,Unhealthy
2019-08-12,34.0,27.0,0.0,13.2,8.0,78.0,22.0,34.0,34.0,30.0,19.0,12.0,62.0,0.0,998.0,34.0,10.0,261.0,15.0,175.0,Unhealthy
2019-08-13,35.0,29.0,0.0,8.3,7.0,85.0,23.0,36.0,36.0,31.0,10.0,77.0,63.0,8.4,1001.0,35.0,9.0,144.0,7.0,243.0,Very unhealthy
2019-08-14,36.0,28.0,0.0,13.2,7.0,92.0,23.0,36.0,36.0,32.0,5.0,40.0,60.0,0.7,1001.0,36.0,10.0,129.0,4.0,290.0,Very unhealthy
2019-08-15,33.0,27.0,0.0,8.2,7.0,100.0,23.0,34.0,34.0,30.0,15.0,65.0,64.0,0.8,998.0,33.0,10.0,296.0,12.0,302.0,Hazardous
2019-08-16,35.0,29.0,0.0,13.2,7.0,100.0,23.0,37.0,37.0,32.0,10.0,37.0,63.0,0.9,1000.0,35.0,10.0,240.0,9.0,327.0,Hazardous
2019-08-17,37.0,31.0,0.0,13.1,7.0,86.0,24.0,40.0,40.0,33.0,10.0,17.0,62.0,0.1,1003.0,37.0,10.0,199.0,9.0,318.0,Hazardous
2019-08-18,35.0,29.0,0.0,10.7,7.0,78.0,24.0,37.0,37.0,31.0,10.0,47.0,67.0,6.9,1005.0,35.0,10.0,114.0,8.0,306.0,Hazardous
2019-08-19,33.0,27.0,0.0,10.7,7.0,71.0,23.0,33.0,33.0,30.0,14.0,52.0,68.0,9.0,1008.0,33.0,9.0,90.0,10.0,162.0,Unhealthy
2019-08-20,32.0,26.0,0.0,13.1,6.0,64.0,21.0,31.0,31.0,29.0,12.0,30.0,65.0,0.0,1008.0,32.0,10.0,90.0,10.0,162.0,Unhealthy
2019-08-21,35.0,26.0,0.0,13.1,7.0,57.0,22.0,33.0,33.0,30.0,8.0,29.0,66.0,0.1,1006.0,35.0,10.0,127.0,7.0,203.0,Very unhealthy
2019-08-22,35.0,28.0,0.0,12.0,7.0,49.0,23.0,35.0,35.0,30.0,8.0,34.0,65.0,0.2,1008.0,35.0,10.0,100.0,7.0,270.0,Very unhealthy
2019-08-23,33.0,28.0,0.0,12.0,7.0,42.0,23.0,34.0,34.0,30.0,18.0,47.0,70.0,13.3,1010.0,33.0,9.0,76.0,12.0,257.0,Very unhealthy
2019-08-24,33.0,27.0,0.0,9.4,7.0,35.0,24.0,36.0,36.0,30.0,17.0,71.0,73.0,19.9,1010.0,33.0,8.0,99.0,11.0,187.0,Unhealthy
2019-08-25,33.0,28.0,0.0,8.1,7.0,28.0,25.0,36.0,36.0,30.0,24.0,70.0,74.0,7.8,1009.0,33.0,9.0,121.0,16.0,125.0,Unhealthy for sensitive groups
2019-08-26,36.0,29.0,0.0,13.0,8.0,20.0,25.0,39.0,39.0,32.0,22.0,19.0,70.0,0.0,1007.0,36.0,10.0,176.0,17.0,138.0,Unhealthy for sensitive groups
2019-08-27,36.0,27.0,0.0,13.0,7.0,13.0,25.0,39.0,39.0,32.0,15.0,38.0,70.0,18.0,1007.0,36.0,9.0,215.0,12.0,213.0,Very unhealthy
2019-08-28,34.0,26.0,0.0,9.4,7.0,6.0,25.0,36.0,36.0,30.0,12.0,71.0,72.0,19.9,1008.0,34.0,9.0,186.0,8.0,167.0,Unhealthy
2019-08-29,24.0,20.0,0.0,8.1,5.0,0.0,20.0,26.0,26.0,24.0,18.0,80.0,79.0,25.8,1010.0,24.0,8.0,189.0,11.0,175.0,Unhealthy
2019-08-30,34.0,20.0,0.0,12.9,6.0,0.0,20.0,29.0,29.0,27.0,8.0,19.0,64.0,0.1,1012.0,34.0,10.0,169.0,7.0,317.0,Hazardous
2019-08-31,30.0,25.0,0.0,12.9,7.0,0.0,20.0,28.0,28.0,27.0,14.0,28.0,67.0,0.0,1013.0,30.0,10.0,92.0,11.0,270.0,Very unhealthy
2019-09-01,25.0,22.0,0.0,8.1,5.0,9.0,20.0,26.0,26.0,24.0,19.0,85.0,78.0,15.1,1014.0,25.0,9.0,60.0,14.0,138.0,Unhealthy for sensitive groups
2019-09-02,26.0,20.0,0.0,8.0,5.0,16.0,22.0,27.0,27.0,24.0,22.0,95.0,90.0,126.8,1013.0,26.0,8.0,61.0,14.0,150.0,Unhealthy for sensitive groups
2019-09-03,27.0,22.0,0.0,8.0,6.0,24.0,22.0,28.0,28.0,25.0,13.0,76.0,84.0,119.6,1012.0,27.0,7.0,41.0,9.0,175.0,Unhealthy
2019-09-04,30.0,25.0,0.0,9.3,6.0,32.0,23.0,30.0,30.0,27.0,15.0,71.0,79.0,16.7,1009.0,30.0,8.0,113.0,9.0,273.0,Very unhealthy
2019-09-05,32.0,24.0,0.0,12.8,7.0,39.0,24.0,33.0,33.0,28.0,14.0,25.0,77.0,0.0,1007.0,32.0,10.0,114.0,11.0,138.0,Unhealthy for sensitive groups
2019-09-06,31.0,26.0,0.0,11.9,6.0,47.0,22.0,31.0,31.0,28.0,22.0,50.0,71.0,1.1,1002.0,31.0,10.0,86.0,17.0,150.0,Unhealthy for sensitive groups
2019-09-07,32.0,25.0,0.0,12.8,6.0,54.0,22.0,31.0,31.0,28.0,23.0,48.0,68.0,0.4,1002.0,32.0,10.0,273.0,18.0,162.0,Unhealthy
2019-09-08,33.0,27.0,0.0,12.8,7.0,62.0,21.0,32.0,32.0,29.0,7.0,32.0,62.0,0.4,1006.0,33.0,10.0,164.0,5.0,257.0,Very unhealthy
2019-09-09,34.0,25.0,0.0,12.7,6.0,69.0,22.0,31.0,31.0,28.0,7.0,39.0,70.0,0.4,1008.0,34.0,10.0,82.0,6.0,197.0,Unhealthy
2019-09-10,33.0,27.0,0.0,12.7,8.0,77.0,23.0,34.0,34.0,30.0,12.0,6.0,69.0,0.0,1009.0,33.0,10.0,177.0,10.0,280.0,Very unhealthy
2019-09-11,33.0,27.0,0.0,12.7,6.0,84.0,23.0,33.0,33.0,29.0,12.0,28.0,72.0,0.5,1014.0,33.0,10.0,101.0,10.0,237.0,Very unhealthy
2019-09-12,32.0,26.0,0.0,11.9,6.0,92.0,22.0,32.0,32.0,28.0,12.0,44.0,71.0,0.3,1013.0,32.0,10.0,83.0,10.0,143.0,Unhealthy for sensitive groups
2019-09-13,32.0,25.0,0.0,12.7,7.0,99.0,21.0,30.0,30.0,28.0,10.0,19.0,70.0,0.0,1011.0,32.0,10.0,91.0,9.0,125.0,Unhealthy for sensitive groups
2019-09-14,32.0,25.0,0.0,12.6,6.0,100.0,21.0,30.0,30.0,28.0,12.0,40.0,66.0,0.0,1012.0,32.0,10.0,72.0,10.0,150.0,Unhealthy for sensitive groups
2019-09-15,29.0,25.0,0.0,9.2,6.0,85.0,21.0,29.0,29.0,27.0,14.0,63.0,69.0,2.2,1011.0,29.0,10.0,24.0,11.0,125.0,Unhealthy for sensitive groups
2019-09-16,30.0,24.0,0.0,12.6,7.0,78.0,17.0,27.0,27.0,26.0,16.0,14.0,56.0,0.0,1012.0,30.0,10.0,59.0,14.0,138.0,Unhealthy for sensitive groups
2019-09-17,30.0,24.0,0.0,11.6,7.0,70.0,18.0,28.0,28.0,26.0,18.0,30.0,63.0,0.0,1014.0,30.0,10.0,17.0,14.0,177.0,Unhealthy
2019-09-18,29.0,24.0,0.0,11.6,7.0,63.0,16.0,27.0,27.0,26.0,23.0,25.0,56.0,0.2,1017.0,29.0,10.0,21.0,18.0,147.0,Unhealthy for sensitive groups
2019-09-19,27.0,21.0,0.0,11.6,6.0,55.0,15.0,25.0,25.0,24.0,20.0,7.0,58.0,0.0,1018.0,27.0,10.0,20.0,17.0,227.0,Very unhealthy
2019-09-20,27.0,22.0,0.0,11.6,5.0,48.0,15.0,26.0,26.0,24.0,19.0,29.0,58.0,0.1,1014.0,27.0,10.0,104.0,15.0,140.0,Unhealthy for sensitive groups
2019-09-21,24.0,16.0,0.0,6.1,5.0,40.0,17.0,24.0,24.0,21.0,32.0,82.0,73.0,3.5,1011.0,24.0,8.0,21.0,22.0,138.0,Unhealthy for sensitive groups
2019-09-22,22.0,17.0,0.0,6.1,5.0,33.0,17.0,20.0,23.0,20.0,40.0,95.0,75.0,8.5,1010.0,22.0,7.0,317.0,27.0,162.0,Unhealthy
2019-09-23,27.0,16.0,0.0,7.4,5.0,25.0,15.0,24.0,24.0,23.0,17.0,61.0,61.0,0.8,1018.0,27.0,10.0,294.0,13.0,167.0,Unhealthy
2019-09-24,29.0,19.0,0.0,11.6,7.0,18.0,15.0,25.0,25.0,24.0,8.0,16.0,57.0,0.0,1020.0,29.0,10.0,188.0,7.0,283.0,Very unhealthy
2019-09-25,29.0,22.0,0.0,11.6,7.0,10.0,15.0,26.0,26.0,25.0,7.0,19.0,55.0,0.0,1020.0,29.0,10.0,104.0,6.0,398.0,Hazardous
2019-09-26,28.0,20.0,0.0,11.6,7.0,2.0,16.0,26.0,26.0,24.0,9.0,10.0,61.0,0.0,1021.0,28.0,10.0,102.0,8.0,187.0,Unhealthy
2019-09-27,29.0,21.0,0.0,11.6,6.0,0.0,17.0,26.0,26.0,24.0,5.0,45.0,65.0,0.0,1020.0,29.0,10.0,126.0,4.0,207.0,Very unhealthy
2019-09-28,30.0,22.0,0.0,11.6,6.0,0.0,18.0,27.0,27.0,25.0,8.0,28.0,65.0,0.0,1018.0,30.0,10.0,230.0,7.0,287.0,Very unhealthy
2019-09-29,30.0,23.0,0.0,11.6,6.0,0.0,18.0,27.0,27.0,26.0,9.0,30.0,66.0,0.0,1016.0,30.0,10.0,154.0,8.0,237.0,Very unhealthy
2019-09-30,28.0,22.0,0.0,6.0,6.0,5.0,19.0,27.0,27.0,25.0,12.0,71.0,73.0,1.6,1015.0,28.0,10.0,54.0,10.0,227.0,Very unhealthy
2019-10-01,25.0,21.0,0.0,8.8,5.0,12.0,21.0,26.0,26.0,24.0,35.0,82.0,85.0,54.7,1009.0,25.0,7.0,58.0,24.0,112.0,Unhealthy for sensitive groups
2019-10-02,28.0,17.0,0.0,6.0,6.0,19.0,21.0,26.0,26.0,24.0,32.0,81.0,77.0,16.0,1007.0,28.0,9.0,292.0,23.0,125.0,Unhealthy for sensitive groups
2019-10-03,30.0,24.0,0.0,10.2,6.0,27.0,21.0,28.0,28.0,26.0,7.0,41.0,72.0,0.8,1013.0,30.0,10.0,120.0,6.0,153.0,Unhealthy
2019-10-04,30.0,24.0,0.0,10.2,6.0,34.0,21.0,29.0,29.0,26.0,14.0,50.0,76.0,1.5,1013.0,30.0,10.0,115.0,11.0,287.0,Very unhealthy
2019-10-05,27.0,21.0,0.0,8.8,5.0,41.0,17.0,26.0,26.0,24.0,19.0,59.0,68.0,0.2,1018.0,27.0,10.0,30.0,16.0,207.0,Very unhealthy
2019-10-06,26.0,20.0,0.0,11.6,6.0,48.0,13.0,24.0,24.0,22.0,13.0,35.0,58.0,0.0,1021.0,26.0,10.0,59.0,11.0,138.0,Unhealthy for sensitive groups
2019-10-07,26.0,21.0,0.0,8.8,5.0,56.0,14.0,24.0,24.0,23.0,9.0,65.0,58.0,0.0,1020.0,26.0,10.0,104.0,8.0,210.0,Very unhealthy
2019-10-08,24.0,20.0,0.0,8.8,5.0,63.0,14.0,23.0,23.0,22.0,14.0,60.0,63.0,0.2,1021.0,24.0,10.0,170.0,12.0,314.0,Hazardous
2019-10-09,25.0,19.0,0.0,11.6,6.0,70.0,13.0,22.0,22.0,22.0,13.0,17.0,59.0,0.0,1019.0,25.0,10.0,82.0,10.0,250.0,Very unhealthy
2019-10-10,26.0,20.0,0.0,11.6,6.0,77.0,14.0,24.0,24.0,22.0,13.0,32.0,58.0,0.0,1015.0,26.0,10.0,118.0,11.0,150.0,Unhealthy for sensitive groups
2019-10-11,26.0,21.0,0.0,8.7,5.0,85.0,14.0,24.0,24.0,23.0,14.0,51.0,59.0,0.0,1014.0,26.0,10.0,63.0,11.0,277.0,Very unhealthy
2019-10-12,26.0,22.0,0.0,11.6,5.0,92.0,15.0,25.0,25.0,23.0,17.0,55.0,62.0,0.0,1015.0,26.0,10.0,16.0,14.0,312.0,Hazardous
2019-10-13,26.0,21.0,0.0,11.6,5.0,99.0,16.0,25.0,25.0,23.0,13.0,53.0,64.0,0.2,1019.0,26.0,10.0,47.0,10.0,190.0,Unhealthy
2019-10-14,26.0,19.0,0.0,10.2,5.0,100.0,14.0,24.0,24.0,22.0,18.0,60.0,63.0,0.9,1025.0,26.0,10.0,51.0,15.0,153.0,Unhealthy
2019-10-15,19.0,17.0,0.0,7.3,4.0,86.0,9.0,18.0,18.0,18.0,20.0,49.0,57.0,0.0,1029.0,19.0,10.0,15.0,16.0,112.0,Unhealthy for sensitive groups
2019-10-16,21.0,17.0,0.0,5.8,4.0,79.0,12.0,19.0,19.0,19.0,15.0,77.0,66.0,1.6,1025.0,21.0,10.0,67.0,12.0,143.0,Unhealthy for sensitive groups
2019-10-17,22.0,18.0,0.0,5.8,5.0,72.0,14.0,20.0,21.0,20.0,14.0,84.0,70.0,3.6,1023.0,22.0,10.0,23.0,10.0,173.0,Unhealthy
2019-10-18,23.0,17.0,0.0,11.6,6.0,64.0,12.0,20.0,21.0,20.0,14.0,26.0,59.0,0.0,1022.0,23.0,10.0,62.0,11.0,157.0,Unhealthy
2019-10-19,25.0,18.0,0.0,11.6,6.0,57.0,14.0,23.0,23.0,22.0,13.0,1.0,59.0,0.0,1023.0,25.0,10.0,111.0,11.0,283.0,Very unhealthy
2019-10-20,26.0,19.0,0.0,11.2,5.0,50.0,14.0,24.0,24.0,22.0,10.0,14.0,58.0,0.0,1021.0,26.0,10.0,63.0,8.0,310.0,Hazardous
